name,adress,lat,lng,tel,url,menu,price
七輪焼肉　安安　梅田東通り店,大阪府大阪市北区堂山町１０－３　東通り商店街ビル１F,34.7031146,135.5043872,050-5257-2884,https://www.hotpepper.jp/strJ001109186/,アサヒスーパードライ 中生,290
アサヒスーパードライ 梅田店,大阪府大阪市北区西天満４丁目15‐10あいおいニッセイ同和損保フェニックスタワーB1F,34.6978834,135.5010999,050-5258-1151,https://www.hotpepper.jp/strJ001238958/,アサヒスーパードライ 大ジョッキ各,1000
串カツ 天満 七福神 大阪駅前第3ビル店,大阪府大阪市北区梅田１-1-3 大阪駅前第3ビル B2F,34.6988257,135.4992804,050-5499-3345,https://www.hotpepper.jp/strJ003388350/,アサヒスーパードライ 大瓶 (1本),550
アサヒスーパードライ 梅田店,大阪府大阪市北区西天満４丁目15‐10あいおいニッセイ同和損保フェニックスタワーB1F,34.6978834,135.5010999,050-5258-1151,https://www.hotpepper.jp/strJ001238958/,アサヒスーパードライ 小ジョッキ各,690
放課後駄菓子バー　A－55 大阪梅田店,大阪府大阪市北区太融寺町7-11 フジノビル4F,34.7014921,135.5027853,06-6948-5831,https://www.hotpepper.jp/strJ001000006/,アサヒスーパードライ 小瓶,660
ウシとお寿司とろくでなし 梅田店,大阪府大阪市北区堂山町8－18松本レジャービル１F110号,34.703547,135.5030615,050-5499-6064,https://www.hotpepper.jp/strJ003411527/,アサヒスーパードライ 小瓶,520
銀座ハゲ天　大阪ステーションシティ店,大阪府大阪市北区梅田３-1-1　サウスゲートビル16Ｆ,34.7018732,135.4965663,06-6345-1006,https://www.hotpepper.jp/strJ000448667/,アサヒスーパードライ 樽生,334
華神,大阪府大阪市北区梅田１-3-1 大阪駅前第一ビル 地下2階33-5,34.6988134,135.4964973,050-5816-2709,https://www.hotpepper.jp/strJ001276655/,アサヒスーパードライ 樽生,440
美食米門 梅田,大阪府大阪市北区梅田２-2-22 ハービスPLAZAENT5F,34.6997829,135.4945698,050-5816-5955,https://www.hotpepper.jp/strJ000014602/,アサヒスーパードライ 樽生,850
銀座ハゲ天　大阪ステーションシティ店,大阪府大阪市北区梅田３-1-1　サウスゲートビル16Ｆ,34.7018732,135.4965663,06-6345-1006,https://www.hotpepper.jp/strJ000448667/,アサヒスーパードライ 樽生,556
食堂酒場ラ クレール,大阪府大阪市北区堂島２-1-24堂島アーバンライフB1,34.6961477,135.4942244,06-6348-1245,https://www.hotpepper.jp/strJ000448952/,アサヒスーパードライ 瓶,500
酒菜料理　愛志蔵 （アジクラ）,大阪府大阪市北区堂島１-1-20,34.6963741,135.5000788,06-6343-1047,https://www.hotpepper.jp/strJ000448465/,アサヒスーパードライ 瓶,680
お好み・鉄板　がるぼ,大阪府大阪市北区堂島１－４－２６　玉家ビル１F　１０１,34.6961633,135.498072,06-6343-1155,https://www.hotpepper.jp/strJ000448469/,アサヒスーパードライ 瓶,550
新世界串カツ　いっとく　大阪駅前第４ビル店,大阪府大阪市北区梅田１－１１－４　大阪駅前第4ビル　地下2階,34.6998973,135.4988268,06-6348-9499,https://www.hotpepper.jp/strJ001153979/,アサヒスーパードライ 瓶ビール(中),638
食堂酒場ラ クレール,大阪府大阪市北区堂島２-1-24堂島アーバンライフB1,34.6961477,135.4942244,06-6348-1245,https://www.hotpepper.jp/strJ000448952/,アサヒスーパードライ 生,450
ホルモン焼おかだ,大阪府大阪市北区梅田１-2-2号　大坂駅前第2ビルB2F,34.6989342,135.4979539,06-6454-1118,https://www.hotpepper.jp/strJ001146814/,アサヒスーパードライ 生,350
中華バイキング　遥華　北新地店,大阪府大阪市北区堂島浜１-3-22堂島タウンビル3Ｆ,34.6957355,135.4975197,050-5816-6805,https://www.hotpepper.jp/strJ000712179/,アサヒスーパードライ 生,580
わらやき屋 大阪北新地,大阪府大阪市北区曽根崎新地１－３－２３FOOFEARビル１F,34.6977231,135.496139,050-5283-8626,https://www.hotpepper.jp/strJ001153355/,アサヒスーパードライ 生グラス,400
わらやき屋 大阪北新地,大阪府大阪市北区曽根崎新地１－３－２３FOOFEARビル１F,34.6977231,135.496139,050-5283-8626,https://www.hotpepper.jp/strJ001153355/,アサヒスーパードライ 生ジョッキ,650
酒菜料理　愛志蔵 （アジクラ）,大阪府大阪市北区堂島１-1-20,34.6963741,135.5000788,06-6343-1047,https://www.hotpepper.jp/strJ000448465/,アサヒスーパードライ 生ビール,650
居酒屋　わいわい　曽根崎店,大阪府大阪市北区曽根崎１-3-15,34.6983139,135.5023894,06-6311-1782,https://www.hotpepper.jp/strJ001037108/,アサヒスーパードライ 生ビール,380
アジアン居酒屋　Nari屋　（ナリヤ）,大阪府大阪市北区兎我野町10-6　平田第二レジャービル１F,34.7007663,135.5032088,06-6361-6566,https://www.hotpepper.jp/strJ001041652/,アサヒスーパードライ 生ビール,420
炭火串焼バル　串ＢＡＫＵ（くしばく）,大阪府大阪市北区曽根崎新地１丁目４－２４　高田屋ビル２　Ｂ１Ｆ,34.6980885,135.4968201,06-6346-7676,https://www.hotpepper.jp/strJ001137175/,アサヒスーパードライ 生ビール,580
ニューワクラ　LINKSUMEDA店,大阪府大阪市北区大深町1-1　LINKD UMEDA　8F,34.7046023,135.4962013,06-6376-0088,https://www.hotpepper.jp/strJ001245959/,アサヒスーパードライ 生中,603
串かつ料理　活　阪急三番街店,大阪府大阪市北区芝田１-1-3 阪急三番街南館B2F,34.7042385,135.4984654,06-6372-8714,https://www.hotpepper.jp/strJ000014516/,アサヒスーパードライ 生中,490
グリル異人館,大阪府大阪市北区梅田１-1-3 大阪駅前第三ビル　B1F　100号,34.6988257,135.4992804,06-6455-5033,https://www.hotpepper.jp/strJ001129229/,アサヒスーパードライ 生中  18時まで,218
翠酔,大阪府大阪市北区堂山町7-18　第一名門ビル2F,34.7036634,135.5023904,050-5499-4721,https://www.hotpepper.jp/strJ003411279/,アサヒスーパードライ 赤星 (中瓶),660
炭火焼肉×食べ放題 段サ上レバモツ喰ライ 梅田東通り店,大阪府大阪市北区小松原町4-5,34.7026707,135.5010691,050-5449-0346,https://www.hotpepper.jp/strJ001227207/,アサヒスーパードライ(グラス),396
博多鶏ソバ　華味鳥　阪急うめだ本店,大阪府大阪市北区角田町8-7　阪急うめだ本店12F,34.7028186,135.4985323,050-5346-8998,https://www.hotpepper.jp/strJ001195123/,アサヒスーパードライ(グラス),308
純韓国料理　チャンチ　ヨドバシ梅田店,大阪府大阪市北区大深町１－１－１　ヨドバシ梅田８Ｆ,34.7045946,135.4961989,06-6110-5750,https://www.hotpepper.jp/strJ001010981/,アサヒスーパードライ(グラス小),400
串カツ 天満 七福神 大阪駅前第3ビル店,大阪府大阪市北区梅田１-1-3 大阪駅前第3ビル B2F,34.6988257,135.4992804,050-5499-3345,https://www.hotpepper.jp/strJ003388350/,アサヒスーパードライ(ジョッキ),418
純韓国料理　チャンチ　ヨドバシ梅田店,大阪府大阪市北区大深町１－１－１　ヨドバシ梅田８Ｆ,34.7045946,135.4961989,06-6110-5750,https://www.hotpepper.jp/strJ001010981/,アサヒスーパードライ(ジョッキ中),500
居酒屋うろ,大阪府大阪市北区中津１-17-12  メロディーハイム中津5番館1F,34.7122316,135.4970226,050-5834-6619,https://www.hotpepper.jp/strJ000772495/,アサヒスーパードライ(中),550
焼き鳥　備長炭と宮崎地鶏専門　TORA鶏YA　梅田店,大阪府大阪市北区曽根崎２丁目5-23,34.6994563,135.5012479,050-5452-5623,https://www.hotpepper.jp/strJ001258362/,アサヒスーパードライ(中びん),715
個室 海鮮居酒屋 魚頂天酒場 まつり 梅田店,大阪府大阪市北区角田町5-1楽天地ビルB1F,34.7038579,135.5006159,050-5834-3547,https://www.hotpepper.jp/strJ001161135/,アサヒスーパードライ(中ビン),715
肉寿司&野菜巻き串食べ放題　ハッシュタグ　梅田本店,大阪府大阪市北区堂山町4-6 SERビル,34.7023048,135.5022582,050-5352-1755,https://www.hotpepper.jp/strJ001209189/,アサヒスーパードライ(中ビン),605
旬鮮市場 Gyoぎょ魚,大阪府大阪市北区角田町９‐２６ 新梅田食道街２Ｆ,34.7035797,135.4980814,06-6363-8329,https://www.hotpepper.jp/strJ000740962/,アサヒスーパードライ(中瓶),420
チャイニーズ酒家　豪華（フーバー）　駅前第２ビル店,大阪府大阪市北区梅田１-2-2号　大坂駅前第2ビルB1-1,34.6989342,135.4979539,06-6345-2888,https://www.hotpepper.jp/strJ000013040/,アサヒスーパードライ(中瓶),450
狸狸亭　北梅田店,大阪府大阪市北区豊崎１－１－６,34.7099386,135.5039122,050-5861-2972,https://www.hotpepper.jp/strJ000680786/,アサヒスーパードライ(中瓶),572
おていちゃん,大阪府大阪市北区角田町９‐２６　新梅田食道街１Ｆ,34.7035797,135.4980814,06-6311-6164,https://www.hotpepper.jp/strJ000848743/,アサヒスーパードライ(中瓶),500
ホテルグランヴィア大阪　フレンチレストラン　フルーヴ,大阪府大阪市北区梅田３-1-1 ホテルグランヴィア大阪19F,34.701726,135.4963754,06-6347-1437,https://www.hotpepper.jp/strJ000014040/,アサヒスーパードライ(中瓶),1100
黒毛和牛とタンとハラミ 焼肉ごりちゃん,大阪府大阪市北区堂山町8-21 石本ビル B1F,34.703704,135.5033291,050-5452-3219,https://www.hotpepper.jp/strJ001258214/,アサヒスーパードライ(中瓶),528
にくやき　もじもじ,大阪府大阪市北区曽根崎新地１-1-9　第3松木ビル2F,34.6978481,135.498431,06-6344-3585,https://www.hotpepper.jp/strJ000704969/,アサヒスーパードライ(中瓶),680
割鮮 吉在門　東通り店,大阪府大阪市北区小松原町1-16 モコビルB1F,34.7025203,135.5010177,050-5356-4782,https://www.hotpepper.jp/strJ000014256/,アサヒスーパードライ(中瓶),627
ふぐや さでん,大阪府大阪市北区黒崎町９‐５,34.7074679,135.5077352,06-6375-7355,https://www.hotpepper.jp/strJ000720445/,アサヒスーパードライ(中瓶),580
大和肉鶏　炭火焼き鳥　鳥々々　梅田お初天神店,大阪府大阪市北区曽根崎２－１１－２１,34.7005461,135.5003971,050-5265-8529,https://www.hotpepper.jp/strJ000765330/,アサヒスーパードライ(中瓶),638
和食　たちばな　グランフロント大阪,大阪府大阪市北区大深町4-20　グランフロント大阪南館7階,34.7053491,135.4945979,050-5285-7067,https://www.hotpepper.jp/strJ001106433/,アサヒスーパードライ(中瓶),715
肉寿司　大衆肉酒場　肉汁　梅田お初天神店,大阪府大阪市北区曽根崎２-１４-１３ 曽根崎河合ビル,34.7009106,135.500539,050-5286-0334,https://www.hotpepper.jp/strJ001168896/,アサヒスーパードライ(中瓶),550
大衆居酒屋　酒ト肴さしすせそ　梅田お初天神店,大阪府大阪市北区曽根崎２-11-20 春貴曽根崎ビル　1F,34.7005997,135.5003918,050-5280-2812,https://www.hotpepper.jp/strJ001127295/,アサヒスーパードライ(中瓶),605
激安大衆居酒屋 乾杯屋 梅田お初天神店,大阪府大阪市北区曽根崎２-7-14,34.6997408,135.5004891,050-5861-2628,https://www.hotpepper.jp/strJ002648437/,アサヒスーパードライ(中瓶),528
激安大衆居酒屋 乾杯屋 梅田芝田店,大阪府大阪市北区芝田１-3-15,34.7059131,135.4975197,050-5347-8091,https://www.hotpepper.jp/strJ001200359/,アサヒスーパードライ(中瓶),528
レストラン＆バー ENT,大阪府大阪市北区曽根崎１-2-7,34.6983989,135.5028546,06-6360-2200,https://www.hotpepper.jp/strJ001277338/,アサヒスーパードライ(中瓶),720
高級寿司66種以上食べ放題×厳選日本酒50種以上飲み放題　うおぷく　梅田店,大阪府大阪市北区堂山町4-12 白馬車ビル３F,34.702542,135.5021224,050-5861-7108,https://www.hotpepper.jp/strJ003298352/,アサヒスーパードライ(中瓶)/キリン一番搾り(中瓶)/赤星(中瓶),660
海鮮酒場　うおぷく　梅田店,大阪府大阪市北区堂山町4-12 白馬車ビル３F,34.702542,135.5021224,050-5861-6095,https://www.hotpepper.jp/strJ001292956/,アサヒスーパードライ(中瓶)/キリン一番搾り(中瓶)/赤星(中瓶),660
ラーメン食堂＆酒場　西松家,大阪府大阪市北区兎我野町10 -20,34.7007683,135.5037795,050-5816-7402,https://www.hotpepper.jp/strJ001178400/,アサヒスーパードライ(大瓶),490
居酒屋うろ,大阪府大阪市北区中津１-17-12  メロディーハイム中津5番館1F,34.7122316,135.4970226,050-5834-6619,https://www.hotpepper.jp/strJ000772495/,アサヒスーパードライ(小),500
博多鶏ソバ　華味鳥　阪急うめだ本店,大阪府大阪市北区角田町8-7　阪急うめだ本店12F,34.7028186,135.4985323,050-5346-8998,https://www.hotpepper.jp/strJ001195123/,アサヒスーパードライ(小),385
鉄板ステーキ淀屋,大阪府大阪市北区西天満４-9-15 第一神明ビルディング1F,34.6976412,135.5039072,06-6311-2903,https://www.hotpepper.jp/strJ001202533/,アサヒスーパードライ(小瓶),700
焼き鳥 炭焼地鶏 近江 梅田東通り店,大阪府大阪市北区堂山町5-19　ふるさとビル 1F・2F,34.7029052,135.5026288,050-5258-6144,https://www.hotpepper.jp/strJ001245853/,アサヒスーパードライ(小瓶),682
北新地 名門,大阪府大阪市北区曽根崎新地１-4-25 新地MDビル 2F・3F,34.6978827,135.4965992,050-5831-5780,https://www.hotpepper.jp/strJ001224931/,アサヒスーパードライ(小瓶),990
割鮮 吉在門　東通り店,大阪府大阪市北区小松原町1-16 モコビルB1F,34.7025203,135.5010177,050-5356-4782,https://www.hotpepper.jp/strJ000014256/,アサヒスーパードライ(樽生:中),605
割鮮 吉在門　東通り店,大阪府大阪市北区小松原町1-16 モコビルB1F,34.7025203,135.5010177,050-5356-4782,https://www.hotpepper.jp/strJ000014256/,アサヒスーパードライ(樽生:小),462
イタリアンキッチン　Sa　サー,大阪府大阪市北区梅田１－1－3　大阪駅前第３ビルB2-38,34.6987788,135.499416,050-5815-6853,https://www.hotpepper.jp/strJ000012973/,アサヒスーパードライ(瓶),500
韓国料理×食べ放題 サムギョプサルとフライドチキン スリスリマスリ 梅田店,大阪府大阪市北区曽根崎２-10-19　第一河合ビル4Ｆ,34.7007326,135.5009073,050-5815-8463,https://www.hotpepper.jp/strJ001274696/,アサヒスーパードライ(瓶).,605
個室 炭火と日本酒 吟助 梅田店,大阪府大阪市北区茶屋町14－8　2F,34.7074784,135.4986735,050-5355-5429,https://www.hotpepper.jp/strJ001217325/,アサヒスーパードライ(瓶)/麒麟一番搾り(瓶)/サッポロラガー赤星(瓶),605
酒場　鳥すけ,大阪府大阪市北区梅田１-1-3大阪駅前第3ビルB1F-15,34.6988257,135.4992804,050-5834-7958,https://www.hotpepper.jp/strJ001285467/,アサヒスーパードライ(瓶ビール 中),550
純韓国料理　チャンチ　ヨドバシ梅田店,大阪府大阪市北区大深町１－１－１　ヨドバシ梅田８Ｆ,34.7045946,135.4961989,06-6110-5750,https://www.hotpepper.jp/strJ001010981/,アサヒスーパードライ(瓶ビール),580
浪花ろばた 頂鯛 梅田北新地店,大阪府大阪市北区曽根崎新地１-6-21 栄和ビル1F,34.6976865,135.4985139,06-6147-4377,https://www.hotpepper.jp/strJ001106301/,アサヒスーパードライ(生),638
《24時間営業》大衆居酒屋　酒ト肴さしすせそ　梅田東通り店,大阪府大阪市北区堂山町5-4,34.702836,135.5022329,050-5815-5303,https://www.hotpepper.jp/strJ001270281/,アサヒスーパードライ(生),462
季節料理　四季,大阪府大阪市北区角田町9-17　新梅田食道街2F,34.7035797,135.4980814,06-6312-3361,https://www.hotpepper.jp/strJ000746744/,アサヒスーパードライ(生),540
ホテルグランヴィア大阪　フレンチレストラン　フルーヴ,大阪府大阪市北区梅田３-1-1 ホテルグランヴィア大阪19F,34.701726,135.4963754,06-6347-1437,https://www.hotpepper.jp/strJ000014040/,アサヒスーパードライ(生),1000
TRATTORIA AL POMPIERE（アルポンピエーレ）,大阪府大阪市北区角田町8-7　阪急うめだ本店13F,34.7028186,135.4985323,050-3201-3869,https://www.hotpepper.jp/strJ001038773/,アサヒスーパードライ(生),680
鮨　たね弥,大阪府大阪市北区西天満４-10-23 BRILLIANT西天満1F,34.6968089,135.5037059,050-5861-2831,https://www.hotpepper.jp/strJ002647546/,アサヒスーパードライ(生),660
中華ダイニング　食べ放題　けむり屋＆FLOWER　お初天神店,大阪府大阪市北区曽根崎２-2-3アポロ2号館1F,34.6988712,135.5015241,050-5499-3380,https://www.hotpepper.jp/strJ003389414/,アサヒスーパードライ(生),548
ふぐや さでん,大阪府大阪市北区黒崎町９‐５,34.7074679,135.5077352,06-6375-7355,https://www.hotpepper.jp/strJ000720445/,アサヒスーパードライ(生),530
大衆居酒屋　酒ト肴さしすせそ　梅田お初天神店,大阪府大阪市北区曽根崎２-11-20 春貴曽根崎ビル　1F,34.7005997,135.5003918,050-5280-2812,https://www.hotpepper.jp/strJ001127295/,アサヒスーパードライ(生),429
鮨　たね弥,大阪府大阪市北区西天満４-10-23 BRILLIANT西天満1F,34.6968089,135.5037059,050-5861-2831,https://www.hotpepper.jp/strJ002647546/,アサヒスーパードライ(生) ちょっと,330
BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府大阪市北区中崎西２－４－２９,34.7067654,135.5015133,050-3627-9699,https://www.hotpepper.jp/strJ000650311/,アサヒスーパードライ(生)Rサイズ,600
酒場　鳥すけ,大阪府大阪市北区梅田１-1-3大阪駅前第3ビルB1F-15,34.6988257,135.4992804,050-5834-7958,https://www.hotpepper.jp/strJ001285467/,アサヒスーパードライ(生ビール 中),420
チャイニーズ酒家　豪華（フーバー）　駅前第２ビル店,大阪府大阪市北区梅田１-2-2号　大坂駅前第2ビルB1-1,34.6989342,135.4979539,06-6345-2888,https://www.hotpepper.jp/strJ000013040/,アサヒスーパードライ(生中),380
激安大衆居酒屋　八銭　梅田東通り店,大阪府大阪市北区小松原町5-14,34.7035818,135.5014172,06-6367-0388,https://www.hotpepper.jp/strJ003366657/,アサヒスーパードライ(生中),165
チャイニーズ酒家　豪華（フーバー）　駅前第２ビル店,大阪府大阪市北区梅田１-2-2号　大坂駅前第2ビルB1-1,34.6989342,135.4979539,06-6345-2888,https://www.hotpepper.jp/strJ000013040/,アサヒスーパードライ(生小),340
カラオケスタジオ ブギ 梅田店,大阪府大阪市北区小松原町4-12　大東洋梅田店2Ｆ,34.7029015,135.5007903,06-6312-4495,https://www.hotpepper.jp/strJ000013603/,アサヒスーパードライ(缶),500
新喜楽　ヒルトンプラザイースト店,大阪府大阪市北区梅田１‐８‐１６ヒルトンプラザイーストＢ２Ｆ,34.7003852,135.4962447,06-6345-3461,https://www.hotpepper.jp/strJ000109487/,アサヒスーパードライ/アサヒ黒生,483
明華園,大阪府大阪市北区堂島１‐４‐２０　第２ロイヤルビル　４Ｆ,34.6962337,135.4975565,06-6341-1221,https://www.hotpepper.jp/strJ000448311/,アサヒスーパードライ/キリンクラシック,630
うたげどころ うぉっしゅ,大阪府大阪市北区曽根崎新地２丁目３-１３ 若杉大阪駅前ビル B1F,34.697794,135.4938986,050-5366-4848,https://www.hotpepper.jp/strJ001223510/,アサヒスーパードライ/生中,528
割烹 木暮,大阪府大阪市北区堂山町8-16,34.7035407,135.5028589,06-6361-5707,https://www.hotpepper.jp/strJ000866535/,アサヒスーパードライ<中ジョッキ>,500
割烹 木暮,大阪府大阪市北区堂山町8-16,34.7035407,135.5028589,06-6361-5707,https://www.hotpepper.jp/strJ000866535/,アサヒスーパードライ<大瓶>,700
割烹 木暮,大阪府大阪市北区堂山町8-16,34.7035407,135.5028589,06-6361-5707,https://www.hotpepper.jp/strJ000866535/,アサヒスーパードライ<小ジョッキ>,300
かき鐵,大阪府大阪市北区曽根崎２丁目10番10号　第２あーけるびる２階,34.7004912,135.50076,050-5366-8559,https://www.hotpepper.jp/strJ001158005/,アサヒスーパードライ<生中>,600
かき鐵,大阪府大阪市北区曽根崎２丁目10番10号　第２あーけるびる２階,34.7004912,135.50076,050-5366-8559,https://www.hotpepper.jp/strJ001158005/,アサヒスーパードライ<生小>,450
沖縄料理　しーさ　茶屋町店,大阪府大阪市北区茶屋町19-19アプローズタワーB1F,34.7083901,135.4984691,050-5349-3450,https://www.hotpepper.jp/strJ001110716/,アサヒスーパードライ[生],550
精肉卸問屋直営 焼肉ホルモン 肉匠牛次郎 お初天神店,大阪府大阪市北区曽根崎２－５－２２ 日宝パティオ曽根崎１階,34.6994706,135.5011466,050-5452-5238,https://www.hotpepper.jp/strJ001258233/,アサヒスーパードライ【中瓶】,713
カフェレストランFarD(ファーディ)　HEPファイブ店,大阪府大阪市北区角田町５－１５　HEP　FIVE7Ｆ,34.7040644,135.5004346,06-6366-3686,https://www.hotpepper.jp/strJ000013426/,アサヒスーパードライ【小瓶】,480
北新地　冷麺館,大阪府大阪市北区曽根崎新地１丁目５－４岩伸スプレットビル２Ｆ,34.6977334,135.4974829,050-5861-6689,https://www.hotpepper.jp/strJ001135085/,アサヒスーパードライグラス,390
食べ飲み放題の店 生醤油うどんとお酒 醤屋万吉 ハービスプラザ店,大阪府大阪市北区梅田２-5-25　ハービスプラザ B2F,34.6984253,135.4926758,050-5499-6562,https://www.hotpepper.jp/strJ003410996/,アサヒスーパードライ中瓶,605
大衆スタンドヒロ　梅田店,大阪府大阪市北区堂山町１０－７　ステージジュエルビル１０５,34.7032989,135.5042215,050-5265-6774,https://www.hotpepper.jp/strJ001264769/,アサヒスーパードライ中瓶,715
北新地　鶏屋　さん羽,大阪府大阪市北区曽根崎新地１－７－２５　セレーネ北新地ビル２Ｆ,34.6970044,135.4989189,06-6147-8138,https://www.hotpepper.jp/strJ001127725/,アサヒスーパードライ中瓶,550
串かつ料理　活　阪急グランドビル店,大阪府大阪市北区角田町8-47 阪急グランドビル28F,34.7029862,135.4990478,050-5280-9605,https://www.hotpepper.jp/strJ000014514/,アサヒスーパードライ中瓶,583
串かつ料理　活　ホワイティうめだ店,大阪府大阪市北区角田町梅田地下街２－５　ホワイティうめだノースモール1,34.7031238,135.499504,050-5281-0937,https://www.hotpepper.jp/strJ000014513/,アサヒスーパードライ中瓶,583
RUBBER SOUL（ラバーソウル）,大阪府大阪市北区堂島１-4-26玉家ビルB1F,34.6961633,135.498072,06-6743-4565,https://www.hotpepper.jp/strJ001248849/,アサヒスーパードライ樽生,638
狸狸亭　北梅田店,大阪府大阪市北区豊崎１－１－６,34.7099386,135.5039122,050-5861-2972,https://www.hotpepper.jp/strJ000680786/,アサヒスーパードライ樽生(中),572
雅もん,大阪府大阪市北区西天満６-3-11,34.6991292,135.5056533,06-6363-7020,https://www.hotpepper.jp/strJ000678731/,アサヒスーパードライ樽生(中ジョッキ),500
狸狸亭　北梅田店,大阪府大阪市北区豊崎１－１－６,34.7099386,135.5039122,050-5861-2972,https://www.hotpepper.jp/strJ000680786/,アサヒスーパードライ樽生(小),462
北新地　冷麺館,大阪府大阪市北区曽根崎新地１丁目５－４岩伸スプレットビル２Ｆ,34.6977334,135.4974829,050-5861-6689,https://www.hotpepper.jp/strJ001135085/,アサヒスーパードライ瓶,530
阪急うめだ本店　美味旬菜,大阪府大阪市北区角田町8-7　阪急うめだ本店12F,34.7028186,135.4985323,050-5877-1665,https://www.hotpepper.jp/strJ001041245/,アサヒスーパードライ生,660
肉バルGAM 梅田お初天神店,大阪府大阪市北区曽根崎２-５-２５　ワンエンドワン曽根崎ビル2F,34.6994958,135.5015237,050-5349-0715,https://www.hotpepper.jp/strJ001202232/,アサヒスーパードライ生,638
bar・ya Riblin （バル・ヤ　リブリン）　グランフロント大阪,大阪府大阪市北区大深町３-１　グランフロント大阪北館６F,34.7053446,135.4945926,06-6485-7580,https://www.hotpepper.jp/strJ001026039/,アサヒスーパードライ生,500
とりぶん　阪急グランドビル店,大阪府大阪市北区角田町８－４７　阪急グランドビル28F,34.7029862,135.4990478,06-6365-5444,https://www.hotpepper.jp/strJ000020583/,アサヒスーパードライ生,550
餃子と手羽先　まじめや　大阪駅前第二ビル店,大阪府大阪市北区梅田１－２－２　大阪駅前第２ビル　B1,34.6989342,135.4979539,050-5452-6053,https://www.hotpepper.jp/strJ001258862/,アサヒスーパードライ生,308
餃子と手羽先　まじめや　大阪駅前第二ビル店,大阪府大阪市北区梅田１－２－２　大阪駅前第２ビル　B1,34.6989342,135.4979539,050-5452-6053,https://www.hotpepper.jp/strJ001258862/,アサヒスーパードライ生 小,220
Food&Darts L-cube,大阪府大阪市北区豊崎５－1－16,34.7115142,135.4999532,06-6940-6335,https://www.hotpepper.jp/strJ001127866/,アサヒスーパードライ生ビール,600
桃太郎　ルクア大阪店,大阪府大阪市北区梅田３‐1‐3ルクア10F,34.7029403,135.4955499,050-5348-8207,https://www.hotpepper.jp/strJ001068661/,アサヒスーパードライ生ビール (中),693
牛たん炭焼　利久　エキマルシェ大阪店,大阪府大阪市北区梅田３-1-1 エキマルシェ大阪 1F,34.7019365,135.4950795,050-5453-5855,https://www.hotpepper.jp/strJ001039182/,アサヒスーパードライ生ビール (中ジョッキ),550
北新地　冷麺館,大阪府大阪市北区曽根崎新地１丁目５－４岩伸スプレットビル２Ｆ,34.6977334,135.4974829,050-5861-6689,https://www.hotpepper.jp/strJ001135085/,アサヒスーパードライ生中,550
炭焼きBAR 心 ～COCORO～ 梅田本店,大阪府大阪市北区堂山町８－１６,34.7035407,135.5028589,050-5265-9559,https://www.hotpepper.jp/strJ001124898/,アサヒデカ生,748
世界の山ちゃん 梅田東通り店,大阪府大阪市北区堂山町1-14　こだまレジャービル1F,34.7028402,135.5040926,06-6365-8878,https://www.hotpepper.jp/strJ001034341/,アサヒノンアル,418
たこ焼酒場　しん家,大阪府大阪市北区梅田１丁目１１－４大阪駅前第４ビルＢ１-50,34.6998973,135.4988268,050-5281-4023,https://www.hotpepper.jp/strJ001117854/,アサヒハーフ&ハーフ,380
Bar Borracho 中崎町店,大阪府大阪市北区中崎西３-2-17,34.7082086,135.5024723,050-5499-2607,https://www.hotpepper.jp/strJ003389283/,アサヒビール,600
チーズと生はちみつ　ベーネ　梅田　NU茶屋町,大阪府大阪市北区茶屋町10-12　NU茶屋町9F,34.7069626,135.4990769,06-6225-7658,https://www.hotpepper.jp/strJ001000931/,アサヒビール,638
みうらや　タイ食堂,大阪府大阪市北区角田町9-25,34.7038518,135.4978041,06-6315-9441,https://www.hotpepper.jp/strJ000745153/,アサヒビール,500
Fire bomBAR,大阪府大阪市北区曽根崎１-7-13レイソル曽根崎603,34.6994871,135.5026932,080-2526-9093,https://www.hotpepper.jp/strJ001145774/,アサヒビール,600
かに道楽　梅田店,大阪府大阪市北区曽根崎２－１５－２０　スイングうめだ8階,34.7017667,135.500852,050-5453-4725,https://www.hotpepper.jp/strJ000020665/,アサヒビール,693
らーめん古潭　かっぱ横丁店,大阪府大阪市北区芝田１－７－２　阪急かっぱ横丁,34.7071744,135.4980634,06-6373-0718,https://www.hotpepper.jp/strJ000018380/,アサヒビール (中ビン),470
感彩人,大阪府大阪市北区曽根崎新地１-3-3好陽ビル1Ｆ,34.6973226,135.4969674,06-6344-5548,https://www.hotpepper.jp/strJ000017159/,アサヒビール (小),800
韓国料理　三年間　byコッテジ,大阪府大阪市北区茶屋町4-6竹村ビル1階,34.706324,135.4993409,050-5451-6089,https://www.hotpepper.jp/strJ001250564/,アサヒビール(中瓶),580
居酒屋　わいわい　曽根崎店,大阪府大阪市北区曽根崎１-3-15,34.6983139,135.5023894,06-6311-1782,https://www.hotpepper.jp/strJ001037108/,アサヒビールドライ 瓶ビール(大),480
炭焼きBAR 心 ～COCORO～ 梅田本店,大阪府大阪市北区堂山町８－１６,34.7035407,135.5028589,050-5265-9559,https://www.hotpepper.jp/strJ001124898/,アサヒプレミアム 中瓶,550
割鮮 吉在門　東通り店,大阪府大阪市北区小松原町1-16 モコビルB1F,34.7025203,135.5010177,050-5356-4782,https://www.hotpepper.jp/strJ000014256/,アサヒプレミアムビール 熟撰(中瓶),660
