drink_name,drink_price,restaurant_genre,restaurant_name,restaurant_address,restaurant_tel,restaurant_latitude,restaurant_longitude,restaurant_url
プルプル・ド・グレゼット<フランス／マルベック、メルロー>,,居酒屋、イタリアン、焼鳥,串焼き&ワイン ウナチッタ,大阪府 大阪市北区 曾根崎2-10-19 河合ビル B1F,050-5869-3208,34.7006896,135.5008728,https://tabelog.com/osaka/A2701/A270101/27058323/dtlmenu/drink/
ジャンクロード・ボワセ ブルゴーニュ・ピノノワール<フランス／ピノノワール>,,居酒屋、イタリアン、焼鳥,串焼き&ワイン ウナチッタ,大阪府 大阪市北区 曾根崎2-10-19 河合ビル B1F,050-5869-3208,34.7006896,135.5008728,https://tabelog.com/osaka/A2701/A270101/27058323/dtlmenu/drink/
ステラ・デイ ガルナッチャ<スペイン／ガルナッチャ>,,居酒屋、イタリアン、焼鳥,串焼き&ワイン ウナチッタ,大阪府 大阪市北区 曾根崎2-10-19 河合ビル B1F,050-5869-3208,34.7006896,135.5008728,https://tabelog.com/osaka/A2701/A270101/27058323/dtlmenu/drink/
トロヴァティ ネロダーヴォラ<イタリア／ネロダーヴォラ>,,居酒屋、イタリアン、焼鳥,串焼き&ワイン ウナチッタ,大阪府 大阪市北区 曾根崎2-10-19 河合ビル B1F,050-5869-3208,34.7006896,135.5008728,https://tabelog.com/osaka/A2701/A270101/27058323/dtlmenu/drink/
ヴィニャ・ポマール センテナリオ・クリアンサ<スペイン／テンプラニーリョ>,,居酒屋、イタリアン、焼鳥,串焼き&ワイン ウナチッタ,大阪府 大阪市北区 曾根崎2-10-19 河合ビル B1F,050-5869-3208,34.7006896,135.5008728,https://tabelog.com/osaka/A2701/A270101/27058323/dtlmenu/drink/
ラ・ロスカ ブリュット<スペイン>,,居酒屋、イタリアン、焼鳥,串焼き&ワイン ウナチッタ,大阪府 大阪市北区 曾根崎2-10-19 河合ビル B1F,050-5869-3208,34.7006896,135.5008728,https://tabelog.com/osaka/A2701/A270101/27058323/dtlmenu/drink/
ボッテガ・ヴィーノ・ディ・ポエーティ<イタリア>,,居酒屋、イタリアン、焼鳥,串焼き&ワイン ウナチッタ,大阪府 大阪市北区 曾根崎2-10-19 河合ビル B1F,050-5869-3208,34.7006896,135.5008728,https://tabelog.com/osaka/A2701/A270101/27058323/dtlmenu/drink/
グラシアン＆メイト キュヴェ・フラム ブリュット<フランス>,,居酒屋、イタリアン、焼鳥,串焼き&ワイン ウナチッタ,大阪府 大阪市北区 曾根崎2-10-19 河合ビル B1F,050-5869-3208,34.7006896,135.5008728,https://tabelog.com/osaka/A2701/A270101/27058323/dtlmenu/drink/
デタンジェ・ブリュット・レゼルブ＜フランス＞,,居酒屋、イタリアン、焼鳥,串焼き&ワイン ウナチッタ,大阪府 大阪市北区 曾根崎2-10-19 河合ビル B1F,050-5869-3208,34.7006896,135.5008728,https://tabelog.com/osaka/A2701/A270101/27058323/dtlmenu/drink/
【飲み放題メニュー】 ※９０分ラストオーダー・完全グラス交換制,,居酒屋、イタリアン、焼鳥,串焼き&ワイン ウナチッタ,大阪府 大阪市北区 曾根崎2-10-19 河合ビル B1F,050-5869-3208,34.7006896,135.5008728,https://tabelog.com/osaka/A2701/A270101/27058323/dtlmenu/drink/
杜の蔵,,居酒屋、魚介料理・海鮮料理、天ぷら,なかなか,大阪府 大阪市北区 浪花町 1-22,050-5872-2370,34.7063712,135.5106402,https://tabelog.com/osaka/A2701/A270103/27044818/dtlmenu/drink/
日置桜,,居酒屋、魚介料理・海鮮料理、天ぷら,なかなか,大阪府 大阪市北区 浪花町 1-22,050-5872-2370,34.7063712,135.5106402,https://tabelog.com/osaka/A2701/A270103/27044818/dtlmenu/drink/
十旭日,,居酒屋、魚介料理・海鮮料理、天ぷら,なかなか,大阪府 大阪市北区 浪花町 1-22,050-5872-2370,34.7063712,135.5106402,https://tabelog.com/osaka/A2701/A270103/27044818/dtlmenu/drink/
天穏,,居酒屋、魚介料理・海鮮料理、天ぷら,なかなか,大阪府 大阪市北区 浪花町 1-22,050-5872-2370,34.7063712,135.5106402,https://tabelog.com/osaka/A2701/A270103/27044818/dtlmenu/drink/
生果物マッコリ（いちご・柚子・キウィ・ザクロ）,,韓国料理、韓国鍋、焼肉,アリラン,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B2F,06-6451-8687,34.6988257,135.4992804,https://tabelog.com/osaka/A2701/A270101/27059707/dtlmenu/drink/
スリランカ直送輸入の紅茶,750,カフェ、フレンチトースト、紅茶専門店,Orange Fields Tea Garden,大阪府 大阪市北区 天神橋 3-7-26 レジュールアッシュ梅田イースト 102,,34.7010874,135.5113109,https://tabelog.com/osaka/A2701/A270103/27092591/dtlmenu/drink/
ワイン,,カフェ、フレンチトースト、紅茶専門店,Orange Fields Tea Garden,大阪府 大阪市北区 天神橋 3-7-26 レジュールアッシュ梅田イースト 102,,34.7010874,135.5113109,https://tabelog.com/osaka/A2701/A270103/27092591/dtlmenu/drink/
【瓶ビール】,,居酒屋、焼鳥、串焼き,どんたく,大阪府 大阪市北区 梅田 1-2-2 大阪駅前第2ビル  B2F,050-5872-8806,34.6989342,135.4979539,https://tabelog.com/osaka/A2701/A270101/27000696/dtlmenu/drink/
【日本酒】,,居酒屋、焼鳥、串焼き,どんたく,大阪府 大阪市北区 梅田 1-2-2 大阪駅前第2ビル  B2F,050-5872-8806,34.6989342,135.4979539,https://tabelog.com/osaka/A2701/A270101/27000696/dtlmenu/drink/
【焼酎 むぎ】,,居酒屋、焼鳥、串焼き,どんたく,大阪府 大阪市北区 梅田 1-2-2 大阪駅前第2ビル  B2F,050-5872-8806,34.6989342,135.4979539,https://tabelog.com/osaka/A2701/A270101/27000696/dtlmenu/drink/
【焼酎 そば】,,居酒屋、焼鳥、串焼き,どんたく,大阪府 大阪市北区 梅田 1-2-2 大阪駅前第2ビル  B2F,050-5872-8806,34.6989342,135.4979539,https://tabelog.com/osaka/A2701/A270101/27000696/dtlmenu/drink/
【焼酎 こめ】,,居酒屋、焼鳥、串焼き,どんたく,大阪府 大阪市北区 梅田 1-2-2 大阪駅前第2ビル  B2F,050-5872-8806,34.6989342,135.4979539,https://tabelog.com/osaka/A2701/A270101/27000696/dtlmenu/drink/
【焼酎 いも】,,居酒屋、焼鳥、串焼き,どんたく,大阪府 大阪市北区 梅田 1-2-2 大阪駅前第2ビル  B2F,050-5872-8806,34.6989342,135.4979539,https://tabelog.com/osaka/A2701/A270101/27000696/dtlmenu/drink/
【黒糖】,,居酒屋、焼鳥、串焼き,どんたく,大阪府 大阪市北区 梅田 1-2-2 大阪駅前第2ビル  B2F,050-5872-8806,34.6989342,135.4979539,https://tabelog.com/osaka/A2701/A270101/27000696/dtlmenu/drink/
ビール,,うなぎ、和食（その他）、丼もの（その他）,鰻萬 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  12F,050-5590-3637,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068788/dtlmenu/drink/
瓶ビール,,うなぎ、和食（その他）、丼もの（その他）,鰻萬 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  12F,050-5590-3637,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068788/dtlmenu/drink/
焼酎,,うなぎ、和食（その他）、丼もの（その他）,鰻萬 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  12F,050-5590-3637,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068788/dtlmenu/drink/
果実酒,,うなぎ、和食（その他）、丼もの（その他）,鰻萬 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  12F,050-5590-3637,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068788/dtlmenu/drink/
日本酒,,うなぎ、和食（その他）、丼もの（その他）,鰻萬 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  12F,050-5590-3637,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068788/dtlmenu/drink/
【ＤＨＣ ＢＥＥＲ】 プレミアムリッチエール,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
【伊勢角屋麦酒】 ペールエール,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
【常陸野ネストビール】  ゆずラガー,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
【盛田金しゃちビール】名古屋赤味噌ラガー,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
【SVB】 アフターダーク,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
【SVB】 豊潤496,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
【ヤッホーブルーイング】 よなよなエール,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
【常陸野ネストビール】 だいだいエール,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
【ヤッホーブルーイング】 インドの青鬼,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
キリン一番搾り,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
キリン一番搾り 黒,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
ハーフ＆ハーフ,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
ハートランド,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
ブラウマイスター,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
ハウスワイン(赤/白),,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
スパークリングワイン「テンプストレス・カヴァ・ブリュット」 スペイン/辛口,,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
CACCCI,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
ロゼ,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
純米酒（純米スパークリング）,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
純米吟醸酒 辛口,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
グラス シャンパン&スパークリング,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
シャンパン,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
スパークリング,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
ワイン／シャルドネ,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
ワイン／ソーヴィニヨン・ブラン,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
ワイン／オーガニック,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
ワイン／白ワイン,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
ワイン／国産,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
ワイン／赤ワイン,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
モクテル（ノンアルコールカクテル）,,オイスターバー、ダイニングバー、イタリアン,オイスタールーム 梅田ハービスエント店,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-3647-0035,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27076539/dtlmenu/drink/
国産クラフト生ビール Sサイズ,630,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
国産クラフト生ビール Mサイズ,1080,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
国産クラフト生ビール Lサイズ,1580,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
国産クラフトボトルビール,,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
ランドルフィルターでつくるフルーツ漬け込みサワー,450,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
追いサワー,300,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
富士山麓（静岡）,550,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
オークマイスター（静岡）,450,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
本日の日本酒,550,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
嘉シャルドネ（シャルドネ/山形）＜泡＞,680,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
カタシモワイン白（デラウェア・シャルドネ/大阪）＜白＞,380,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
アンサンブル萌黄（シャルドネ・甲州/山梨）＜白＞,550,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
2016シャルドネ（シャルドネ/山形）＜白＞,680,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
カタシモワイン赤（メルロー・カベルネソーヴィニヨン/大阪）＜赤＞,380,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
アンサンブル藍茜（メルロー・マスカットベーリーA/山梨）＜赤＞,550,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
高畠メルローカベルネ（メルロー/山形）＜赤＞,680,立ち飲み居酒屋・バー、ビアホール・ビアレストラン、イタリアン,ビアスタンドモルト,大阪府 大阪市北区 芝田 1-1-3 阪急3番街南館 1F,,34.7042385,135.4984654,https://tabelog.com/osaka/A2701/A270101/27071993/dtlmenu/drink/
生ビール,650,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
瓶ビール,600,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
冷酒,1000,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
日本酒,500,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
焼酎【山岳】,700,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
焼酎【黒霧】,550,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
焼酎,550,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
酎ハイ（シークヮーサー）,500,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
酎ハイ（レモン）,500,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
酎ハイ（グレープフルーツ）,500,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
酎ハイ（ライム）,500,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
酎ハイ（巨峰）,500,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
酎ハイ（桃）,500,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
酎ハイ（カルピス）,500,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
酎ハイ（トマト酎ハイ）,500,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
カルピス,300,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
ウーロン茶,300,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
コーラ,300,居酒屋、ラーメン,長浜やっさん,大阪府 大阪市北区 曽根崎新地 1-5-4 岩伸スプレッド・ビル 3F,06-6347-5039,,,https://tabelog.com/osaka/A2701/A270101/27073582/dtlmenu/drink/
ミネラルウォーター,,イタリアン、野菜料理、カフェ,il desiderio ORTAGGIO,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  12F,050-5868-3005,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068441/dtlmenu/drink/
ソフトドリンク ,,イタリアン、野菜料理、カフェ,il desiderio ORTAGGIO,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  12F,050-5868-3005,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068441/dtlmenu/drink/
松竹梅 豪快 辛口,,しゃぶしゃぶ、和食（その他）、居酒屋,お菜屋 わだ家 大阪お初天神店,大阪府 大阪市北区 曽根崎 2-8-9 八幸ビル　１Ｆ,050-5869-8124,34.6996825,135.500852,https://tabelog.com/osaka/A2701/A270101/27011306/dtlmenu/drink/
オリジナル本格「麦」焼酎 わだ家,,しゃぶしゃぶ、和食（その他）、居酒屋,お菜屋 わだ家 大阪お初天神店,大阪府 大阪市北区 曽根崎 2-8-9 八幸ビル　１Ｆ,050-5869-8124,34.6996825,135.500852,https://tabelog.com/osaka/A2701/A270101/27011306/dtlmenu/drink/
オリジナル本格「芋」焼酎 わだ家,,しゃぶしゃぶ、和食（その他）、居酒屋,お菜屋 わだ家 大阪お初天神店,大阪府 大阪市北区 曽根崎 2-8-9 八幸ビル　１Ｆ,050-5869-8124,34.6996825,135.500852,https://tabelog.com/osaka/A2701/A270101/27011306/dtlmenu/drink/
